job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,7.397759230051182,2.403424456177223,0.5551823640998451,0.3248854661846834,1.0,0.6666666666666666,1.9138760484106219,0.90729159521502,0.47405974695617314,"[7.397759230051182, 4.597871628377108, 3.7270910993326174, 3.2028672627011314, 2.403424456177223]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9965889311795257,0.7823285829999804
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.152116894160674,3.5106299269962586,0.5917588784690412,0.3835866573378391,1.0,0.6666666666666666,2.3500559742655738,1.355966413936011,0.576993241345994,"[9.152116894160674, 6.030395623632671, 5.244154995828218, 4.057461685584984, 3.5106299269962586]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9945086833010672,0.866838625000014
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,8.536642392877095,2.8430190174569114,0.5885505188159135,0.3330371458255184,1.0,0.6666666666666666,2.3239425180567728,1.1236060361654316,0.4834913202177501,"[8.536642392877095, 5.95939358569828, 5.000858023944428, 3.4468989222852295, 2.8430190174569114]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9995422242098192,0.840038083999957
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.86701486508597,3.1314235538147934,0.6183000680379516,0.3531542014376033,1.0,0.6666666666666666,2.4949899882297855,1.1915530032050814,0.4775782703843623,"[8.86701486508597, 6.810739756330346, 5.392087463825412, 3.727857147898594, 3.1314235538147934]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9988977059463773,1.0458968749999826
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.544353028411633,1.0619499022758174,0.4347430174140743,0.14076089735946481,0.8333333333333334,0.16666666666666666,1.8750192561065957,0.2511990899110925,0.1339714720758109,"[7.544353028411633, 4.392401137222928, 2.7218982632341424, 1.7019683342339362, 1.0619499022758174]","[[2, 3], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9974413022342673,0.7488135840000041
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.238858540839244,2.9668863019186977,0.5818774492277193,0.3601089018839348,0.8333333333333334,0.6666666666666666,2.1077823925540953,1.1890999431186204,0.5641473936394991,"[8.238858540839244, 5.192007707218033, 4.489629259569595, 3.8915145809995977, 2.9668863019186977]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.994902878566774,1.0661148340000182
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.294331283118729,2.4491441067368775,0.5705882081494781,0.3357599225586219,1.0,0.6666666666666666,1.8835316528462713,0.9081717642363364,0.482164322996094,"[7.294331283118729, 4.7424787018316845, 3.7952494707759916, 3.2387717983981164, 2.4491441067368775]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9956364522239283,0.9392659170000002
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,9.516513563736712,3.93949635956235,0.6417705980076965,0.4139642457479443,0.8333333333333334,0.8333333333333334,2.420289824794433,1.5683549414755005,0.6480029479976467,"[9.516513563736712, 6.775810702624824, 6.348444495962325, 4.577414242753981, 3.93949635956235]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [5, 8], [5, 8], [5, 8], [5, 9]]","[[6, 10], [7, 10], [7, 10], [7, 10], [7, 11]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.125, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9911495169301723,1.1311447919999864
03_parameter_sensitivity|control_points_16|harmonic_loop--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.923445882788174,2.4930743831563094,0.584275932637413,0.31464522128837,1.0,0.6666666666666666,2.1567230813337837,0.9920964780844947,0.4600017900633548,"[7.923445882788174, 5.522948059701483, 4.520678644636028, 3.266028094162764, 2.4930743831563094]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9993111267034048,0.9421134589999838
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,12.878324196240044,9.620932582742157,0.844927486913027,0.747064015172959,1.0,1.0,2.734247150516419,2.199126939489027,0.8042897435492167,"[12.878324196240044, 9.620932582742157, 10.995134742188169, 10.995134742188169, 10.949272459765606]","[[1, 2], [1, 2], [1, 2], [1, 2]]","[true, true, false, false, false]",3,0.5,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9995957452182391,0.9392787499999713
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,10.609358139352715,9.441923448984534,0.9642550310666389,0.8899617983450028,0.8333333333333334,0.8333333333333334,2.4987575237146307,1.8060358439759507,0.7227735491882037,"[10.609358139352715, 11.005905922442755, 10.401484623732788, 9.441923448984534, 9.533029568396334]","[[2, 4], [2, 4], [2, 3], [2, 3]]","[true, false, true, true, false]",2,1.3224999999999998,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9962334363559142,0.9020512920000101
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,12.667453428070658,7.164813232437423,0.661667794218405,0.5656080184641085,1.0,0.8333333333333334,2.9130061268567298,1.7455179877554612,0.5992153506518563,"[12.667453428070658, 8.748675369215993, 7.601818163471787, 7.2599570095217265, 7.164813232437423]","[[1, 4], [1, 4], [2, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9915820176527433,1.0124210420000281
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,10.936409882598811,5.551720988199689,0.613230868699802,0.5076365139745875,1.0,0.6666666666666666,2.4692788937523678,1.3395773165586542,0.5424973744148457,"[10.936409882598811, 7.024581169329279, 5.955813971290562, 5.601715955033583, 5.551720988199689]","[[1, 4], [1, 4], [2, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9943474249817903,1.3167627909999737
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,13.449428834251158,8.110172607464914,0.6972890771045419,0.6030124184018165,1.0,0.8333333333333334,3.021275814696837,2.311218739875276,0.7649810482818133,"[13.449428834251158, 9.78148084810634, 8.68938732543096, 8.261890383277478, 8.110172607464914]","[[1, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9922325535142348,1.1270354999999768
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,12.668752557348686,7.810121293122726,0.7008602283455794,0.6164870027864232,1.0,0.8333333333333334,2.6027135139067417,1.9759703596328304,0.7591962577036944,"[12.668752557348686, 9.134959972653746, 8.151845028245846, 7.9898573146528715, 7.810121293122726]","[[1, 2], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9992964370037591,1.1011634580000305
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,13.018710329567652,9.71220176839002,0.7840003468488963,0.7460187316966411,1.0,0.8333333333333334,2.7142490987481973,2.068295124346927,0.7620137463804696,"[13.018710329567652, 9.86213845115173, 9.859406342310017, 9.71220176839002, 9.767183857979601]","[[1, 2], [1, 2], [2, 3], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9994053009116399,1.1625304169999708
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,9.938895279283194,8.537356045679976,0.9523118695928374,0.858984404783436,0.8333333333333334,0.8333333333333334,2.3335768553918896,1.6126116189483168,0.6910471430252091,"[9.938895279283194, 10.233467208455222, 9.745931346485431, 8.537356045679976, 8.747019080288393]","[[2, 4], [2, 4], [2, 3], [2, 3]]","[true, false, true, true, false]",2,1.3224999999999998,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9964956630256272,1.1729265000000169
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,12.197438303545976,6.655858587471718,0.6474035065922367,0.5456767578432237,1.0,0.8333333333333334,2.8509579756317676,1.637965498212679,0.574531617867748,"[12.197438303545976, 8.282175261036638, 7.1185700107842, 6.759263599302825, 6.655858587471718]","[[1, 4], [1, 4], [2, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9915197939525313,1.1958271670000045
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.811479195275698,5.265908893708008,0.6046859639246577,0.48706645950991206,1.0,0.6666666666666666,2.5216385907499954,1.220188453628711,0.4838871272452243,"[10.811479195275698, 6.891920703409518, 5.753857804400633, 5.465726322284668, 5.265908893708008]","[[1, 4], [1, 4], [1, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9927558450136711,1.1731536249999976
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,13.809962620752362,8.264205547215255,0.696884080323115,0.5984234551653713,1.0,0.8333333333333334,3.3028687880947087,2.2413299726723186,0.6786009728122597,"[13.809962620752362, 10.069493187949563, 8.96155573569877, 8.427639393406274, 8.264205547215255]","[[1, 4], [1, 4], [1, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [4, 8], [4, 8], [4, 8], [4, 8]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[4.0, 8.0]",1.0,0.9870590782583558,1.2572330419999957
03_parameter_sensitivity|control_points_16|rounded_square--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,rounded_square--demand_conflict,rounded_square,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,11.789988627730645,6.9390100592417845,0.672950431233888,0.5885510392199094,1.0,0.8333333333333334,2.4148354352553416,1.5553497963703666,0.6440810722184495,"[11.789988627730645, 8.252539528514848, 7.134067246489419, 6.9390100592417845, 7.031401153969039]","[[1, 2], [1, 4], [2, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.998799907432504,1.1417622499999993
03_parameter_sensitivity|control_points_16|s_curve--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,s_curve--demand_conflict,s_curve,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,5.889184724160488,0.8538214894002176,0.4059147869008761,0.14498127149882042,0.8333333333333334,0.16666666666666666,1.4287283043904688,0.784847825893268,0.5493331541633478,"[5.889184724160488, 3.1659340469976582, 1.8642027335115343, 1.1603887620204532, 0.8538214894002176]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9994657773098202,0.8591207090000239
03_parameter_sensitivity|control_points_16|s_curve--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,s_curve--demand_conflict,s_curve,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,4.161383072292191,0.38960405001172743,0.34770219286984716,0.0936236927106843,0.6666666666666666,0.0,1.147711003813104,0.30225102338270077,0.26335115928880654,"[4.161383072292191, 1.9183330920529627, 0.9691275464023839, 0.6247338788225194, 0.38960405001172743]","[[2, 4], [2, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9961365870617123,0.6736197500000003
03_parameter_sensitivity|control_points_16|s_curve--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,s_curve--demand_conflict,s_curve,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,7.045089738078795,1.6761381943046318,0.4658823409198772,0.2379158047121933,1.0,0.3333333333333333,1.4769385389837075,0.9754557696943116,0.6604579296613995,"[7.045089738078795, 4.060097961055622, 2.6920504016684004, 2.0159692677512786, 1.6761381943046318]","[[2, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [5, 7], [5, 7], [4, 7], [4, 7]]","[[6, 9], [7, 9], [7, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.125, 1.75], [1.25, 1.75], [1.125, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9908568970955312,0.9156435000000442
03_parameter_sensitivity|control_points_16|s_curve--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,s_curve--demand_conflict,s_curve,demand_conflict,nominal_control_points,16,16,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,5.9434022494458185,0.61871798552493,0.3677784908691235,0.10410165079818065,1.0,0.0,1.271164962007702,0.41130465933574983,0.32356513247983765,"[5.9434022494458185, 2.8485762396810665, 1.6236393884596136, 0.9901462940912941, 0.61871798552493]","[[2, 4], [3, 4], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [5, 7], [4, 7], [5, 7]]","[[6, 9], [6, 9], [7, 9], [6, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9950143637829967,0.7074520000000462
