trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,173,jerk_window,1.9664447081043637,0.15760002348833185,1.133603389889146,0.09174363274832525,0.3532361976252384,0.354569661722902,0.08014465031170745,0.080930979535353,0.06451612903225806,0.20496894409937888,0,1,0.23752445799999578
figure_eight,173,error_peak_window,1.9664447081043637,0.03938623128433241,1.133603389889146,0.06178767998148015,0.2764285233024563,0.31641123330062126,0.020029157759691302,0.05450555329366324,0.7837837837837838,0.20496894409937888,0,1,0.2430149580000034
figure_eight,173,random_window,1.9664447081043637,0.20786553614639508,1.133603389889146,0.12600922552102453,0.39513473857641324,0.39509872381241784,0.10570627045332778,0.11115812341858546,0.11864406779661017,0.20496894409937888,0,1,0.2444489169999997
figure_eight,173,automatic_eta_0.10,1.9664447081043637,0.06635784492679768,1.133603389889146,0.10088532031937973,0.28830775873281367,0.3544852395344581,0.033745085561427295,0.08899525285403849,0.6097560975609756,0.20496894409937888,0,1,0.225935333999999
figure_eight,173,automatic_eta_0.30,1.9664447081043637,0.0582632654710378,1.133603389889146,0.07036633274188345,0.2874067904074701,0.3291234957246437,0.02962873312985398,0.06207314954197914,0.6097560975609756,0.20496894409937888,0,1,0.23579158299999392
figure_eight,173,automatic_eta_1.00,1.9664447081043637,0.05209727839847819,1.133603389889146,0.05609840223535203,0.28807614932123365,0.317554701081884,0.02649313158095329,0.04948679823623131,0.6097560975609756,0.20496894409937888,0,1,0.24863249999999937
figure_eight,173,learned_auto_eta_1.00,1.9664447081043637,0.04998185722769592,1.133603389889146,0.0557445012049247,0.2858947606050237,0.3158843868350382,0.025417372287003186,0.0491746070116956,0.7837837837837838,0.20496894409937888,0,1,0.26287687500000345
figure_eight,173,safe_combo_eta_0.30,1.9664447081043637,0.03938623128433241,1.133603389889146,0.06178767998148015,0.2764285233024563,0.31641123330062126,0.020029157759691302,0.05450555329366324,0.7837837837837838,0.20496894409937888,0,1,0.24290358300000037
figure_eight,197,full_trajectory,3.070154533920766,0.13076895114562045,1.6985982423466348,0.10948481721718559,0.33835968598178434,0.35684980039314834,0.04259360553379732,0.06445598169578401,1.0,0.20496894409937888,0,1,0.321538082999993
figure_eight,197,curvature_window,3.070154533920766,0.3082010117265646,1.6985982423466348,0.2006259815126186,0.38678730668761624,0.39739394652954513,0.1003861559154073,0.1181126746224883,0.2692307692307692,0.20496894409937888,0,1,0.2640342079999982
figure_eight,197,jerk_window,3.070154533920766,0.299358910536037,1.6985982423466348,0.17764229643356136,0.3903013085512351,0.3962436907831559,0.0975061376320163,0.10458170272691811,0.06451612903225806,0.20496894409937888,0,1,0.25158608400001015
