manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight--neutral,figure_eight,neutral,811,full_trajectory,11.824206332985927,1.6671865090732516,1.6671865090732516,0.40867212456600643,0.14099775174104584,1.0,0.3333333333333333,14.507734985300026,2.212360761675626,2.2947730221804523,0.23325167468483932,0.10164476940870071,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.29140216599999746
figure_eight--neutral,figure_eight,neutral,811,static_tolerance,11.824206332985927,2.173340838364401,2.173340838364401,0.4387948915814116,0.18380437360107996,1.0,0.5,14.507734985300026,2.888153346004994,2.2947730221804523,0.3105593289708344,0.13533335365592997,0,"[[4, 5], [4, 5], [4, 5], [4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.24516841700000214
figure_eight--neutral,figure_eight,neutral,811,curvature_zones,11.824206332985927,2.3466324335353295,2.3466324335353295,0.45157279172145637,0.19846003760852354,1.0,0.3333333333333333,14.507734985300026,3.1675415476777546,2.2947730221804523,0.33301937733456494,0.14512083509598517,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2736747919999942
figure_eight--neutral,figure_eight,neutral,811,error_peak_dynamic,11.824206332985927,1.1281458416887058,1.1281458416887058,0.3880167806020538,0.09540985753449881,1.0,0.5,14.507734985300026,1.3818710838303474,2.2947730221804523,0.19723643346137132,0.0859503016441952,2,"[[3, 4], [2, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2767946660000007
figure_eight--neutral,figure_eight,neutral,811,violation_dynamic,11.824206332985927,1.0438027968476402,1.0438027968476402,0.3757818383564044,0.08827677456335897,1.0,0.5,14.507734985300026,1.2365242224375925,2.2947730221804523,0.19254846048318217,0.08390740984928699,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.28820787499999767
figure_eight--neutral,figure_eight,neutral,811,violation_safe,11.824206332985927,1.0438027968476402,1.0438027968476402,0.3757818383564044,0.08827677456335897,1.0,0.5,14.507734985300026,1.2365242224375925,2.2947730221804523,0.19254846048318217,0.08390740984928699,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.2882659170000039
figure_eight--neutral,figure_eight,neutral,811,random_zones,11.824206332985927,1.2265179533447566,1.2265179533447566,0.3616208477940228,0.10372941056713006,1.0,0.5,14.507734985300026,1.518459960545481,2.2947730221804523,0.2073600790960711,0.0903619125254668,0,"[[1, 3], [1, 3], [1, 3], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.27721670900000106
figure_eight--neutral,figure_eight,neutral,827,full_trajectory,5.461086625627456,0.3014085146208254,0.3014085146208254,0.31947869108390076,0.05519204057419522,0.6666666666666666,0.0,6.772931783728732,0.3819279050192351,1.0333782713797601,0.05628555361115966,0.054467521884321746,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.21034837499999526
figure_eight--neutral,figure_eight,neutral,827,static_tolerance,5.461086625627456,0.6180710400256798,0.6180710400256798,0.38486406924767746,0.11317730012287912,0.6666666666666666,0.0,6.772931783728732,0.8169039550740889,1.0333782713797601,0.10267283832946192,0.0993564904285957,0,"[[4, 5], [4, 5], [4, 5], [4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.19604345799999123
figure_eight--neutral,figure_eight,neutral,827,curvature_zones,5.461086625627456,0.348258672920192,0.348258672920192,0.3043709655162677,0.06377094831015953,0.6666666666666666,0.0,6.772931783728732,0.47793148352173764,1.0333782713797601,0.07815694447479664,0.07563246358029377,0,"[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.20542325000000972
figure_eight--neutral,figure_eight,neutral,827,error_peak_dynamic,5.461086625627456,0.24194612012812583,0.24194612012812583,0.2979350596518096,0.04430365909098306,0.6666666666666666,0.0,6.772931783728732,0.3029623176685962,1.0333782713797601,0.07141117678246302,0.06910458518458615,2,"[[2, 4], [2, 4], [3, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.1950864580000058
